,city,region,type_of_settlements,year,population,latitude_point,longitude_point
11959,Мишковичі (Коростенський район),zitomer,vilage,1883.0,45.0,51.34,28.650555555555552
11960,Сарнівка (Львівський район),lviv,vilage,1883.0,141.0,50.13722222222222,24.08277777777778
11961,Покров,,city,1883.0,40857.0,47.65333333333333,34.08416666666667
11962,Жабка (Луцький район),Volins,vilage,1883.0,239.0,50.82194444444445,25.420833333333334
11963,Тарсалак,zaporiz,vilage,1883.0,86.0,47.17305555555555,35.245555555555555
11964,Оріхівка (Приазовський район),zaporiz,vilage,1883.0,361.0,46.94305555555555,35.894999999999996
11965,Клепачів,Volins,vilage,1883.0,451.0,50.859722222222224,25.362222222222222
11966,Новини (Житомирський район),zitomer,vilage,1883.0,225.0,50.46055555555556,28.052222222222223
11967,Червоносілка (Житомирський район),zitomer,vilage,1883.0,119.0,50.42666666666666,27.99638888888889
11968,Девладове,,Urban_Vilige,1884.0,949.0,48.10166666666667,33.75527777777778
11969,Коптєве,donetsk,vilage,1884.0,88.0,48.38055555555555,37.36638888888889
11970,Верхівцеве,,city,1884.0,10148.0,48.48527777777778,34.25388888888889
11971,Московка (Куп'янський район),xarkiv,vilage,1884.0,534.0,49.72916666666667,37.56944444444445
11972,Стара Миколаївка (Костянтинівський район),donetsk,vilage,1884.0,496.0,48.32666666666667,37.67861111111111
11973,Свинарка (Уманський район),cherkasy,vilage,1884.0,300.0,48.730000000000004,30.463055555555556
11974,Олександрівка (Гречаноподівська сільська громада),dnipro,vilage,1884.0,1455.0,47.73277777777778,33.534166666666664
11975,Боханів,chernihiv,vilage,1884.0,19.0,50.41111111111111,32.89527777777778
11976,Вільхове (Станично-Луганський район),,Urban_Vilige,1884.0,3114.0,48.67222222222222,39.57166666666667
11977,Івано-Ганнівка,,Urban_Vilige,1884.0,96.0,47.85027777777778,35.37694444444445
11978,Малий Шпаків,rivne,vilage,1884.0,659.0,50.593333333333334,25.977777777777778
11979,Воронівка (Одеський район),odesa,vilage,1884.0,29.0,46.6575,31.030555555555555
11980,Визирка,odesa,vilage,1884.0,1175.0,46.68666666666666,31.0025
11981,Домниця (село),odesa,vilage,1884.0,292.0,47.80694444444444,29.22861111111111
11982,Миколаївка Друга (Бахмутський район),donetsk,vilage,1884.0,6.0,48.47083333333334,38.01305555555555
11983,Новогригорівське,xerson,vilage,1884.0,261.0,47.54888888888889,33.50361111111111
11984,Сорочине (Новомиколаївський район),zaporiz,vilage,1884.0,130.0,47.98638888888889,36.013888888888886
11985,Згода (Україна),kirivigrad,vilage,1884.0,261.0,48.06444444444444,32.765277777777776
11986,Ганно-Опанлинка,zaporiz,vilage,1884.0,265.0,46.888333333333335,35.90555555555555
11987,Любине,mykolayiv,vilage,1884.0,121.0,47.07888888888889,32.67027777777778
11988,Землянки (Красноградський район),xarkiv,vilage,1885.0,172.0,49.19888888888889,35.63638888888889
11989,Новомиколаївка (Вітовський район),mykolayiv,vilage,1885.0,1161.0,46.964444444444446,32.36027777777778
11990,Лісівка (Мар'їнський район),donetsk,vilage,1885.0,308.0,48.097500000000004,37.38055555555555
11991,Новомар'янівка,dnipro,vilage,1885.0,118.0,47.60027777777778,33.593611111111116
11992,Лисівка (Покровський район),donetsk,vilage,1885.0,799.0,48.218333333333334,37.265
11993,Олександрівка (Новоайдарський район),lugansk,vilage,1885.0,305.0,48.97138888888889,38.6325
11994,Працюки,rivne,vilage,1885.0,6.0,51.490833333333335,26.45638888888889
11995,Нова Балка,xarkiv,vilage,1885.0,30.0,49.09583333333334,35.97694444444445
11996,Павлюківка (Богодухівський район),xarkiv,vilage,1885.0,42.0,50.03333333333333,35.16638888888889
11997,Маринівка (Покровський район),donetsk,vilage,1885.0,335.0,48.18111111111111,37.35055555555556
11998,Новолазарівка,mykolayiv,vilage,1885.0,701.0,47.776944444444446,32.9775
11999,Мемрик,donetsk,vilage,1885.0,398.0,48.12388888888889,37.39861111111111
12000,Калинівка (Сахновщинський район),xarkiv,vilage,1885.0,82.0,49.098333333333336,35.60611111111111
12001,Собківка (Уманський район),cherkasy,vilage,1885.0,855.0,48.68333333333333,30.26833333333333
12002,"Михайлівка (Покровський район, Михайлівська сільська рада)",donetsk,vilage,1885.0,1269.0,48.141666666666666,37.35277777777778
12003,Полянецьке (Уманський район),cherkasy,vilage,1885.0,1291.0,48.70166666666667,30.212777777777777
12004,Буда-Макіївка,cherkasy,vilage,1885.0,321.0,48.97555555555556,31.689444444444444
12005,Громи,cherkasy,vilage,1885.0,1160.0,48.664722222222224,30.184722222222224
12006,Михайлівка (Звенигородський район),cherkasy,vilage,1885.0,202.0,49.086111111111116,31.061666666666667
12007,Миропілля (Черкаська область),cherkasy,vilage,1885.0,187.0,49.38611111111111,31.325555555555557
12008,Завадівка (Звенигородський район),cherkasy,vilage,1885.0,849.0,49.352222222222224,31.3725
12009,Волосянка (Ужгородський район),zakarpat,vilage,1885.0,1700.0,48.98083333333334,22.807222222222222
12010,Олександрівка (Лозівський район),xarkiv,vilage,1885.0,334.0,49.013333333333335,36.473333333333336
12011,Олександрівка (Кегичівський район),xarkiv,vilage,1885.0,153.0,49.25888888888889,35.67305555555555
12012,Травневе (Березівський район),odesa,vilage,1885.0,278.0,47.25861111111111,30.989722222222223
12013,Орлівка (Покровський район),donetsk,vilage,1885.0,297.0,48.21222222222222,37.3775
12014,Митрофанівка (Кропивницький район),kirivigrad,vilage,1885.0,985.0,48.49916666666667,32.71194444444445
12015,Ганнопілля,xarkiv,vilage,1885.0,84.0,50.14083333333333,37.189166666666665
12016,Кочубеївка (Каховський район),xerson,vilage,1885.0,80.0,46.95416666666667,33.91305555555555
12017,Чаульське,Vinitsa,vilage,1885.0,91.0,49.07472222222223,28.689722222222223
12018,Карлівка (Мар'їнський район),donetsk,vilage,1885.0,414.0,48.11027777777778,37.49
12019,Любиме,lugansk,vilage,1885.0,241.0,47.87583333333333,39.465833333333336
12020,Дубчиці,rivne,vilage,1885.0,168.0,51.89416666666666,25.864722222222223
12021,Молдовка,kirivigrad,vilage,1885.0,682.0,48.22888888888889,30.446666666666665
12022,Тернуватка (Красноградський район),xarkiv,vilage,1885.0,192.0,49.05694444444444,35.80416666666667
12023,Чорників,Volins,vilage,1885.0,203.0,50.82222222222222,24.02722222222222
12024,Сарни,,city,1885.0,29205.0,51.32694444444445,26.633055555555558
12025,Калинове (Покровський район),donetsk,vilage,1885.0,219.0,48.14055555555556,37.44083333333333
12026,Андріївка (Кегичівський район),xarkiv,vilage,1885.0,803.0,49.22833333333333,35.650555555555556
12027,Долинівка (Мар'їнський район),donetsk,vilage,1885.0,11.0,48.09666666666667,37.413333333333334
12028,Караван (селище),,Urban_Vilige,1885.0,1029.0,49.92194444444444,35.87361111111111
12029,Смородське,xarkiv,vilage,1885.0,91.0,49.992222222222225,35.93722222222222
12030,Пильна,xarkiv,vilage,1885.0,220.0,50.285555555555554,36.51833333333333
12031,Всесвятське (Новомосковський район),dnipro,vilage,1886.0,602.0,48.740833333333335,35.52388888888889
12032,Комишне (Станично-Луганський район),lugansk,vilage,1886.0,732.0,48.71944444444445,39.63583333333333
12033,Оленівка (Магдалинівський район),dnipro,vilage,1886.0,1427.0,48.94083333333333,34.98861111111111
12034,Улянівка (Новоодеський район),mykolayiv,vilage,1886.0,340.0,47.28944444444444,32.030833333333334
12035,Воскресенівка (Новомосковський район),dnipro,vilage,1886.0,150.0,48.91861111111111,35.25861111111111
12036,Луб'янка (Веселинівський район),mykolayiv,vilage,1886.0,352.0,47.35916666666667,31.325555555555557
12037,Настасівка (Нікопольський район),dnipro,vilage,1886.0,708.0,47.74388888888889,34.70777777777778
12038,Любимо-Мар'ївка,xerson,vilage,1886.0,92.0,46.59861111111111,33.74888888888889
12039,Римарівка (Подільський район),odesa,vilage,1886.0,351.0,47.343611111111116,29.428611111111113
12040,Вирішальне (Сенчанська сільська громада),poltava,vilage,1886.0,2387.0,50.189166666666665,33.46333333333334
12041,Олександрівка (Ізюмський район),xarkiv,vilage,1886.0,420.0,49.46416666666667,37.26
12042,П'ятихатки,,city,1886.0,19003.0,48.41361111111111,33.70277777777778
12043,Новоселівка (Новомосковський район),dnipro,vilage,1886.0,968.0,48.571111111111115,35.24194444444444
12044,Спаське (Мелітопольський район),zaporiz,vilage,1886.0,824.0,47.01611111111111,35.385
12045,Антонівка (Компаніївська селищна громада),kirivigrad,vilage,1886.0,97.0,48.25222222222222,32.0625
12046,Аркадівка,xarkiv,vilage,1886.0,501.0,49.77361111111111,37.25055555555556
12047,Юр'ївка (Добровеличківська селищна громада),kirivigrad,vilage,1886.0,571.0,48.40611111111111,31.25888888888889
12048,Панасівка (Новомосковський район),dnipro,vilage,1886.0,991.0,48.948611111111106,35.538888888888884
12049,Старолозуватка,dnipro,vilage,1886.0,289.0,48.39944444444444,35.35444444444445
12050,Олександрівка (Покровський район),dnipro,vilage,1886.0,1951.0,47.969722222222224,36.236111111111114
12051,Мирне (Прилуцький район),chernihiv,vilage,1886.0,39.0,50.70777777777778,33.04805555555556
12052,Любимо-Павлівка,xerson,vilage,1886.0,278.0,46.58583333333333,33.68083333333333
12053,Шпичинці (Деражнянський район),xmelnitsk,vilage,1886.0,665.0,49.32527777777778,27.420833333333334
12054,Малі Щербаки,zaporiz,vilage,1886.0,355.0,47.54861111111111,35.547777777777775
12055,Високі Байраки,kirivigrad,vilage,1886.0,905.0,48.60583333333334,32.34277777777778
12056,Дудчине,xerson,vilage,1886.0,1259.0,46.566944444444445,33.7275
12057,Дончине,kirivigrad,vilage,1886.0,91.0,48.0025,31.825555555555557
12058,Димине (Кропивницький район),kirivigrad,vilage,1886.0,736.0,48.399166666666666,31.954444444444444
12059,Новогригорівка (Бахмутський район),donetsk,vilage,1886.0,475.0,48.36666666666667,38.416666666666664
12060,Іванківці (Городоцький район),xmelnitsk,vilage,1886.0,1542.0,49.187777777777775,26.25611111111111
12061,Новоіванівка (Веселівський район),zaporiz,vilage,1886.0,582.0,47.0575,35.07222222222222
12062,Зеленопіль,zaporiz,vilage,1886.0,355.0,47.55277777777778,36.85
12063,Андріївка (Новомосковський район),dnipro,vilage,1886.0,385.0,48.76694444444444,35.45388888888889
12064,Ганнівка (Новомосковський район),dnipro,vilage,1886.0,266.0,48.95444444444445,35.66916666666666
12065,Трудове (Хмельницький район),xmelnitsk,vilage,1886.0,105.0,49.61666666666667,26.66611111111111
